Taxon A	Taxon B	FlashWeave	FlashWeaveHE	SpiecEasi	FastSpar	PropR	Spearman	Pearson	Jaccard	Num supporting methods	Prevalence A (%)	Prevalence B (%)	Mean Abundance A	Mean Abundance B	Max Abundance A	Max Abundance B	Abundance B at Max A	Abundance A at Max B	Sample at Max A	Sample at Max B	Inter phylum	Taxonomy A	Taxonomy B	Community A	Community B	Inter community
otu_284	otu_654			0.325182822483389		0.818567631598079	0.8940539019488088	0.9487893749264996	0.8	5	50.0	40.0	0.0168210325	0.0230453803	0.11461033	0.15297382	0.15297382	0.11461033	Sample3	Sample3	True	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Fen-181;g__;s__	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__Fen-1039;s__	0	0	False
otu_667	otu_851			0.324757376343845		0.72824268613079	0.9185328185328184	0.8841840099434445	0.8666666666666667	5	70.0	70.0	0.01946186295	0.030357968349999997	0.11848649	0.10909441	0.10909441	0.11848649	Sample8	Sample8	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__Curtissbacterales;f__DATCJB01;g__;s__	11	11	False
otu_258	otu_38			0.309345105956339		0.847485840892044	0.858110939747709	0.9960532167475452	0.75	5	15.0	20.0	0.0079964925	0.0089772085	0.13517232	0.14769924	0.14769924	0.13517232	Sample8	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__UBA8522;s__UBA8522 sp017886205	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__QMZT01;g__JBGPQP01;s__	7	7	False
otu_305	otu_717			0.307355640983481		0.727235462743824	0.918692711706016	0.9967934047506728	0.7857142857142857	5	55.00000000000001	70.0	0.0140321158	0.02080387005	0.15794341	0.24119374	0.24119374	0.15794341	Sample8	Sample8	True	d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	16	16	False
otu_329	otu_406			0.304059486934251		0.785779990049457	0.9868179557715028	0.9595700156171094	0.9444444444444444	5	90.0	85.0	0.0604395385	0.0550732811	0.24523488	0.2433214	0.2433214	0.24523488	Sample9	Sample9	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SM23-62;g__LJUQ01;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__	6	6	False
otu_543	otu_629	0.996934711933136				0.993527049451531	0.96793893129771		1.0	4	75.0	75.0	0.061306487650000005	0.049503983	0.33896023	0.400537	0.04197522	0.27423018	Sample5	Sample2	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__Fen-1077;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__SM23-28-2;s__	2	2	False
otu_660	otu_797	0.994991898536682				0.992647850823102	0.965665236051502		1.0	4	50.0	50.0	0.03061742955	0.13278358715	0.20361155	1.6454073	0.7165277	0.1328488	Sample9	Sample1	True	d__Bacteria;p__Desulfobacterota;c__B13-G15;o__B13-G15;f__RBG-16-54-18;g__RBG-16-54-11;s__	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__;f__;g__;s__	12	12	False
otu_848	otu_862	0.9889499545097352				0.990736397153472	0.8984848484848484		1.0	4	80.0	80.0	0.03460195945000001	0.0406788363	0.12381926	0.19319172	0.08605689	0.07553875	Sample7	Sample18	True	d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales;f__Pluralincolimonadaceae;g__;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__CG1-02-41-26;g__JAUXAO01;s__	13	13	False
otu_32	otu_830	0.988621711730957				0.99252358884069	0.9908571428571428		1.0	4	30.0	30.0	0.028426311050000003	0.0150290402	0.3106417	0.10848584	0.060879663	0.09851536	Sample14	Sample19	True	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__JAWBOD01;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	1	5	True
otu_640	otu_763	0.9828774929046632				0.990881075293406	0.9586776859504132		1.0	4	55.00000000000001	55.00000000000001	0.01837149355	0.02389038535	0.10634203	0.16637862	0.02083115	0.056367144	Sample5	Sample3	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	14	0	True
otu_157	otu_701	0.9804458022117616				0.992015226013974	0.994459833795014		1.0	4	10.0	10.0	0.0135633175	0.02200234315	0.14507858	0.41066757	0.029379293	0.12618777	Sample19	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	5	5	False
otu_545	otu_898	0.9775914549827576				0.986725436950909	0.9315315315315316		1.0	4	45.0	45.0	0.044758086950000005	0.08261171655000002	0.67488486	0.83826685	0.5587442	0.052319393	Sample1	Sample9	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JBFYTX01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1359;s__	12	12	False
otu_510	otu_691	0.9751262664794922				0.989397501908173	0.994459833795014		1.0	4	10.0	10.0	0.0064239955	0.00991606485	0.10382266	0.16735107	0.030970227	0.02465725	Sample15	Sample5	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	14	14	False
otu_254	otu_327	0.9749369025230408				0.905505398210158	0.7703350420571734		0.9	4	50.0	45.0	0.031065246350000002	0.015468389500000002	0.17175199	0.20733967	0.011818107	0.031450685	Sample10	Sample17	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JBGOYP01;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA1413;s__	2	2	False
otu_520	otu_875	0.971717119216919				0.979231024927502	0.7404580152671756		1.0	4	75.0	75.0	0.03225583225	0.045310206250000006	0.1341743	0.14305253	0.14305253	0.1341743	Sample20	Sample20	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__DAOQVR01;s__	d__Bacteria;p__Patescibacteriota;c__WWE3;o__UBA101185;f__UBA10185;g__JAAZNV01;s__	1	1	False
otu_312	otu_635	0.9713796973228456				0.965218194189475	0.8695278969957082		1.0	4	50.0	50.0	0.05045931655	0.014353234900000001	0.32159168	0.1534172	0.021270342	0.08420337	Sample18	Sample8	True	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__CG2-30-33-13 sp041490145	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__;s__	11	11	False
otu_344	otu_848	0.9712796807289124				0.975355536937888	0.7757575757575758		1.0	4	80.0	80.0	0.0334705364	0.03460195945000001	0.11819132	0.12381926	0.061897676	0.039076697	Sample8	Sample7	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales;f__Pluralincolimonadaceae;g__;s__	13	13	False
otu_10	otu_561	0.9703311920166016				0.793481476161858	0.8339658177541425		0.7692307692307692	4	55.00000000000001	60.0	0.015128115900000003	0.025855205	0.18376826	0.1299903	0.08510522	0.014649658	Sample17	Sample7	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__DAOUEO01;s__	2	2	False
otu_10	otu_184	0.9668683409690856				0.851067466631561	0.7537190082644628		0.8333333333333334	4	55.00000000000001	55.00000000000001	0.015128115900000003	0.02493233015	0.18376826	0.12965035	0.12965035	0.18376826	Sample17	Sample17	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	2	2	False
otu_66	otu_808	0.962378203868866				0.97235731839423	0.8320610687022901		1.0	4	75.0	75.0	0.06566707335	0.0337328254	0.63265496	0.1182664	0.021631662	0.062259365	Sample8	Sample20	True	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__Fen-1308;s__	1	1	False
otu_208	otu_4	0.9620645046234132				0.701760202821615	0.8508634222919937		0.7333333333333334	4	65.0	65.0	0.015471352949999998	0.032926732400000006	0.101531535	0.13595968	0.043454137	0.050067265	Sample15	Sample5	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__JBGQMW01 sp041500785	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	14	2	True
otu_325	otu_719	0.9594232439994812				0.869615612363673	0.8543411466731513		0.875	4	80.0	70.0	0.35902901265000003	0.0402859723	2.7178364	0.24677987	0.13427465	0.66737145	Sample7	Sample12	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__SKHV01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	11	11	False
otu_125	otu_245	0.9593284130096436				0.981978703602898	0.9723076923076924		1.0	4	20.0	20.0	0.0114545953	0.008453855900000001	0.11802197	0.13243635	0.010413328	0.031820383	Sample13	Sample14	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__;s__	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JALHTW01;s__	5	5	False
otu_357	otu_827	0.95556902885437				0.922576291636082	0.904005915729588		0.9166666666666666	4	55.00000000000001	60.0	0.016761755899999998	0.035579007950000005	0.119939186	0.17449492	0.09125893	0.019127835	Sample19	Sample18	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JAKAHZ01;s__	5	5	False
otu_29	otu_531	0.95427405834198				0.976800482810892	0.927536231884058		1.0	4	35.0	35.0	0.02703615145	0.027076839749999998	0.29676354	0.24187228	0.06788526	0.018162325	Sample3	Sample9	True	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Fen-1064;g__JAURWL01;s__	0	0	False
otu_206	otu_894	0.9525599479675292				0.918249112343884	0.8619579708292133		0.9230769230769232	4	65.0	60.0	0.0434558131	0.05566753190000001	0.22817051	0.46747765	0.030281682	0.14002928	Sample2	Sample1	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	6	12	True
otu_246	otu_5	0.9419463276863098				0.877061126139686	0.803084331068063		0.9333333333333332	4	70.0	75.0	0.051944257699999996	0.06450397580000002	0.28058904	0.30451864	0.2248784	0.14953984	Sample14	Sample19	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JALHTW01;s__JALHTW01 sp022866045	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	1	1	False
otu_4	otu_655	0.939971387386322				0.990723559691031	0.8791208791208791		1.0	4	65.0	65.0	0.032926732400000006	0.034344640249999996	0.13595968	0.21833137	0.048920386	0.053057935	Sample5	Sample14	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Gloeobacterales;f__PMM-0068;g__Sivonenia;s__Sivonenia alaskensis	2	2	False
otu_234	otu_813	0.9345868229866028				0.974632791288137	0.994459833795014		1.0	4	10.0	10.0	0.018733019	0.0072921800499999995	0.34685522	0.121276066	0.024567535	0.02780516	Sample3	Sample13	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__DYFC01;s__DYFC01 sp041658585	3	9	True
otu_319	otu_735	0.9316127300262452				0.941914108218095	0.7236641221374046		1.0	4	75.0	75.0	0.022717887350000004	0.04621144995	0.23687868	0.34888652	0.007278109	0.027584536	Sample8	Sample1	True	d__Bacteria;p__Bacillota;c__UBA4882;o__UBA8346;f__UBA8346;g__JAEZJQ01;s__	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__JAHJQK01 sp030654105	7	12	True
otu_116	otu_508	0.9287530382646256				0.992772223341603	0.9837837837837838		1.0	4	45.0	45.0	0.04818763575	0.015777743099999998	0.540369	0.111148864	0.08389273	0.08123775	Sample8	Sample17	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__JACIVX01;g__JAJRAG01;s__JAJRAG01 sp041478695	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	2	2	False
otu_767	otu_886	0.9276856780052184				0.910476991170275	0.8639153882608737		0.8888888888888888	4	40.0	45.0	0.01278479505	0.017406573350000003	0.10522187	0.1308344	0.09354329	0.02385314	Sample18	Sample8	True	d__Bacteria;p__Desulfobacterota;c__WTBG01;o__CAIYCZ01;f__CAIYCZ01;g__JAPLIX01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	11	11	False
otu_164	otu_789	0.922579824924469				0.887660362735318	0.921278255028526		0.8571428571428572	4	35.0	30.0	0.007943775900000002	0.0229416567	0.10472861	0.32951373	0.031436495	0.017988045	Sample3	Sample9	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__JABMQX01;c__JABMQX01;o__JABMQX01;f__JABMQX01;g__;s__	3	0	True
otu_157	otu_432	0.91492				0.836753699455276	0.8334111147865889	0.9849898445751972		4	10.0	15.0	0.0135633175	0.015548597349999999	0.14507858	0.15979187	0.13623331	0.12618777	Sample19	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__	5	5	False
otu_284	otu_834	0.913518726825714				0.819764988336791	0.8622317596566523		0.8181818181818181	4	50.0	50.0	0.0168210325	0.0320098608	0.11461033	0.35606205	0.01779313	0.02977476	Sample3	Sample13	True	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Fen-181;g__;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	0	0	False
otu_761	otu_808	0.9106018260465876				0.988812715425983	0.7847328244274809		1.0	4	75.0	75.0	0.03973792454999999	0.0337328254	0.11334971	0.1182664	0.052101772	0.06902216	Sample14	Sample20	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__Fen-1308;s__	10	1	True
otu_131	otu_91	0.9061806797981262				0.954850399043408	0.994459833795014		1.0	4	10.0	10.0	0.02489148925	0.01166042345	0.48012942	0.22301611	0.010192359	0.017700365	Sample7	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAOAJC01;s__	11	7	True
otu_827	otu_92	0.9050703644752502				0.836633916676665	0.846599851421739		0.8333333333333334	4	60.0	50.0	0.035579007950000005	0.025281613050000002	0.17449492	0.17776	0.04726874	0.09125893	Sample18	Sample19	True	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JAKAHZ01;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAQUKY01;s__	5	5	False
otu_541	otu_826	0.9047611355781556				0.878996536895354	0.9158397765454768		0.8571428571428572	4	35.0	30.0	0.013555429999999999	0.012289940249999999	0.15456814	0.10786108	0.006309983	0.054555524	Sample1	Sample9	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__DAOUZD01;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JAAXXJ01;s__	12	12	False
otu_139	otu_295	0.8997117877006531				0.824999727480499	0.8209171559972218		0.7142857142857143	4	35.0	25.0	0.01269719745	0.0161374624	0.10960148	0.2223951	0.054344933	0.005107624	Sample18	Sample12	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__;s__	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	11	11	False
otu_234	otu_409	0.8953799605369568				0.816318465713434	0.8380540736433387	0.999175899978892		4	10.0	15.0	0.018733019	0.008716948499999998	0.34685522	0.15425487	0.15425487	0.34685522	Sample3	Sample3	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__	3	3	False
otu_748	otu_829	0.8939047455787659				0.903121857171057	0.8857919378040867		0.75	4	15.0	20.0	0.01845306265	0.07283301365	0.22052197	1.2308645	0.20799255	0.13554315	Sample5	Sample15	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JALNZF01;s__	14	14	False
otu_161	otu_300	0.8925				0.924851133381227	0.9280622333527376		0.875	4	35.0	40.0	0.01694630435	0.030996786600000003	0.14129484	0.15739419	0.06426274	0.027748685	Sample17	Sample14	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__JAHILC01 sp018897225	2	2	False
otu_276	otu_447	0.8890851140022278				0.810757547530847	0.7860937661931667		0.7777777777777778	4	35.0	45.0	0.01840027305	0.0325641172	0.18117407	0.25190023	0.02180495	0.012311164	Sample9	Sample11	True	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DATEAV01;s__	9	9	False
otu_138	otu_22	0.8862485289573669				0.928048872977175		0.8829727863278946	1.0	4	95.0	95.0	0.04193671565	0.03258867425	0.32817742	0.13001643	0.13001643	0.32817742	Sample13	Sample13	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__;s__	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	5	10	True
otu_299	otu_589	0.8803579807281494				0.793772271645922	0.7701863354037267		0.75	4	35.0	35.0	0.06574539599999998	0.0562080443	0.68215805	0.58528656	0.45393458	0.06375552	Sample1	Sample9	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__JAHILC01 sp018897225	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	12	12	False
otu_577	otu_666	0.8799119591712952				0.785339152678129	0.8380540736433387	0.9511627873020372		4	15.0	10.0	0.010556774000000001	0.0106836093	0.13267274	0.13824636	0.13824636	0.13267274	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__JALHUB01;s__JALHUB01 sp041501065	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	3	3	False
otu_183	otu_860	0.8791741728782654				0.984000409709029	0.8250401284109149		1.0	4	60.0	60.0	0.0358723503	0.0301965187	0.12039552	0.12781933	0.011237269	0.030074032	Sample8	Sample5	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1400;f__UBA1400;g__;s__	11	11	False
otu_737	otu_794	0.8786165714263916				0.829736628333433	0.953669832630959		0.8333333333333334	4	60.0	50.0	0.028461217499999997	0.015362447599999999	0.1685473	0.16355309	0.030593444	0.08296942	Sample9	Sample3	True	d__Bacteria;p__Desulfobacterota;c__SM23-61;o__SM23-61;f__SM23-61;g__JAHJQK01;s__JAHJQK01 sp030654105	d__Bacteria;p__Margulisbacteria;c__WOR-1;o__;f__;g__;s__	3	3	False
otu_40	otu_508	0.8738481402397156				0.72305683152683	0.8026052639326826		0.7	4	40.0	45.0	0.0125386516	0.015777743099999998	0.18110521	0.111148864	0.08389273	0.006812379	Sample8	Sample17	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	2	2	False
otu_224	otu_763	0.8671737909317017				0.979670157550883	0.9074380165289256		1.0	4	55.00000000000001	55.00000000000001	0.07685495035	0.02389038535	0.7267075	0.16637862	0.02192219	0.042097263	Sample8	Sample3	True	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	0	0	False
otu_447	otu_896	0.8649370670318604				0.896145058345867	0.8351182086521779		0.8888888888888888	4	45.0	40.0	0.0325641172	0.02062418345	0.25190023	0.16364469	0.005255119	0.082128786	Sample11	Sample13	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DATEAV01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	9	9	False
otu_157	otu_723	0.8646349906921387				0.855694250346724	0.8334111147865889	0.815791094593837		4	10.0	15.0	0.0135633175	0.025329450249999996	0.14507858	0.3921728	0.10683703	0.12618777	Sample19	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__	d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__0-14-0-80-60-11;s__	5	5	False
otu_125	otu_201	0.8638271898065143				0.991807309110682	0.9876923076923076		1.0	4	20.0	20.0	0.0114545953	0.02309365615	0.11802197	0.19000264	0.073117875	0.03754802	Sample13	Sample20	False	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__	5	5	False
